date,Volume,RAT
2016-09-03,29.0,LTE
2016-09-04,36.0,LTE
2016-09-05,81.0,LTE
2016-09-06,58.0,LTE
2016-09-07,17.0,LTE
2016-09-08,13.0,LTE
2016-09-09,17.0,LTE
2016-09-10,29.0,LTE
2016-09-11,60.0,LTE
2016-09-12,46.0,LTE
2016-09-13,18.0,LTE
2016-09-14,18.0,LTE
2016-09-15,21.0,LTE
2016-09-16,21.0,LTE
2016-09-17,28.0,LTE
2016-09-18,87.0,LTE
2016-09-19,46.0,LTE
2016-09-20,24.0,LTE
2016-09-21,19.0,LTE
2016-09-22,17.0,LTE
2016-09-23,30.0,LTE
2016-09-24,23.0,LTE
2016-09-25,81.0,LTE
2016-09-26,41.0,LTE
2016-09-27,23.0,LTE
2016-09-28,23.0,LTE
2016-09-29,27.0,LTE
2016-09-30,22.0,LTE
2016-10-01,25.0,LTE
2016-10-02,77.0,LTE
2016-10-03,55.0,LTE
2016-10-04,27.0,LTE
2016-10-05,36.0,LTE
2016-10-06,26.0,LTE
2016-10-07,40.0,LTE
2016-10-08,26.0,LTE
2016-10-09,75.0,LTE
2016-10-10,83.0,LTE
2016-10-11,64.0,LTE
2016-10-12,37.0,LTE
2016-10-13,34.0,LTE
2016-10-14,42.0,LTE
2016-10-15,33.0,LTE
2016-10-16,95.0,LTE
2016-10-17,62.0,LTE
2016-10-18,31.0,LTE
2016-10-19,36.0,LTE
2016-10-20,33.0,LTE
2016-10-21,33.0,LTE
2016-10-22,32.0,LTE
2016-10-23,111.0,LTE
2016-10-24,56.0,LTE
2016-10-25,29.0,LTE
2016-10-26,34.0,LTE
2016-10-27,40.0,LTE
2016-10-28,33.0,LTE
2016-10-29,26.0,LTE
2016-10-30,114.0,LTE
2016-10-31,57.0,LTE
2016-11-01,24.0,LTE
2016-11-02,15.0,LTE
2016-11-03,20.0,LTE
2016-11-04,29.0,LTE
2016-11-05,20.0,LTE
2016-11-06,125.0,LTE
2016-11-07,50.0,LTE
2016-11-08,25.0,LTE
2016-11-09,17.0,LTE
2016-11-10,21.0,LTE
2016-11-11,30.0,LTE
2016-11-12,27.0,LTE
2016-11-13,131.0,LTE
2016-11-14,42.0,LTE
2016-11-15,18.0,LTE
2016-11-16,16.0,LTE
2016-11-17,10.0,LTE
2016-11-18,28.0,LTE
2016-11-19,23.0,LTE
2016-11-20,96.0,LTE
2016-11-21,24.0,LTE
2016-11-22,31.0,LTE
2016-11-23,35.0,LTE
2016-11-24,11.0,LTE
2016-11-25,22.0,LTE
2016-11-26,45.0,LTE
2016-11-27,109.0,LTE
2016-11-28,27.0,LTE
2016-11-29,17.0,LTE
2016-11-30,11.0,LTE
2016-12-01,16.0,LTE
2016-12-02,13.0,LTE
2016-12-03,15.0,LTE
2016-12-04,95.0,LTE
2016-12-05,27.0,LTE
2016-12-06,8.0,LTE
2016-12-07,12.0,LTE
2016-12-08,9.0,LTE
2016-12-09,11.0,LTE
2016-12-10,12.0,LTE
2016-12-11,112.0,LTE
2016-12-12,32.0,LTE
2016-12-13,16.0,LTE
2016-12-14,9.0,LTE
2016-12-15,18.0,LTE
2016-12-16,16.0,LTE
2016-12-17,21.0,LTE
2016-12-18,86.0,LTE
2016-12-19,33.0,LTE
2016-12-20,19.0,LTE
2016-12-21,28.0,LTE
2016-12-22,32.0,LTE
2016-12-23,33.0,LTE
2016-12-24,16.0,LTE
2016-12-25,11.0,LTE
2016-12-26,33.0,LTE
2016-12-27,31.0,LTE
2016-12-28,35.0,LTE
2016-12-29,59.0,LTE
2016-12-30,55.0,LTE
2016-12-31,33.0,LTE
2017-01-01,96.0,LTE
2017-01-02,73.0,LTE
2017-01-03,25.0,LTE
2017-01-04,20.0,LTE
2017-01-05,25.0,LTE
2017-01-06,21.0,LTE
2017-01-07,14.0,LTE
2017-01-08,50.0,LTE
2017-01-09,17.0,LTE
2017-01-10,9.0,LTE
2017-01-11,7.0,LTE
2017-01-12,5.0,LTE
2017-01-13,17.0,LTE
2017-01-14,10.0,LTE
2017-01-15,59.0,LTE
2017-01-16,81.0,LTE
2017-01-17,10.0,LTE
2017-01-18,11.0,LTE
2017-01-19,9.0,LTE
2017-01-20,8.0,LTE
2017-01-21,11.0,LTE
2017-01-22,70.0,LTE
2017-01-23,18.0,LTE
2017-01-24,12.0,LTE
2017-01-25,8.0,LTE
2017-01-26,11.0,LTE
2017-01-27,9.0,LTE
2017-01-28,9.0,LTE
2017-01-29,76.0,LTE
2017-01-30,17.0,LTE
2017-01-31,16.0,LTE
2017-02-01,6.0,LTE
2017-02-02,6.0,LTE
2017-02-03,6.0,LTE
2017-02-04,18.0,LTE
2017-02-05,63.0,LTE
2017-02-06,21.0,LTE
2017-02-07,5.0,LTE
2017-02-08,13.0,LTE
2017-02-09,9.0,LTE
2017-02-10,11.0,LTE
2017-02-11,14.0,LTE
2017-02-12,113.0,LTE
2017-02-13,20.0,LTE
2017-02-14,11.0,LTE
2017-02-15,9.0,LTE
2017-02-16,17.0,LTE
2017-02-17,17.0,LTE
2017-02-18,23.0,LTE
2017-02-19,111.0,LTE
2017-02-20,90.0,LTE
2017-02-21,19.0,LTE
2017-02-22,20.0,LTE
2017-02-23,17.0,LTE
2017-02-24,12.0,LTE
2017-02-25,17.0,LTE
2017-02-26,113.0,LTE
2017-02-27,19.0,LTE
2017-02-28,18.0,LTE
2017-03-01,14.0,LTE
2017-03-02,15.0,LTE
2017-03-03,18.0,LTE
2017-03-04,19.0,LTE
2017-03-05,95.0,LTE
2017-03-06,52.0,LTE
2017-03-07,21.0,LTE
2017-03-08,43.0,LTE
2017-03-09,32.0,LTE
2017-03-10,35.0,LTE
2017-03-11,28.0,LTE
2017-03-12,123.0,LTE
2017-03-13,39.0,LTE
2017-03-14,33.0,LTE
2017-03-15,32.0,LTE
2017-03-16,39.0,LTE
2017-03-17,39.0,LTE
2017-03-18,36.0,LTE
2017-03-19,122.0,LTE
2017-03-20,39.0,LTE
2017-03-21,20.0,LTE
2017-03-22,27.0,LTE
2017-03-23,35.0,LTE
2017-03-24,23.0,LTE
2017-03-25,36.0,LTE
2017-03-26,126.0,LTE
2017-03-27,31.0,LTE
2017-03-28,26.0,LTE
2017-03-29,29.0,LTE
2017-03-30,29.0,LTE
2017-03-31,37.0,LTE
2017-04-01,33.0,LTE
2017-04-02,123.0,LTE
2017-04-03,52.0,LTE
2017-04-04,24.0,LTE
2017-04-05,32.0,LTE
2017-04-06,27.0,LTE
2017-04-07,43.0,LTE
2017-04-08,37.0,LTE
2017-04-09,112.0,LTE
2017-04-10,40.0,LTE
2017-04-11,34.0,LTE
2017-04-12,47.0,LTE
2017-04-13,37.0,LTE
2017-04-14,49.0,LTE
2017-04-15,48.0,LTE
2017-04-16,117.0,LTE
2017-04-17,62.0,LTE
2017-04-18,30.0,LTE
2017-04-19,23.0,LTE
2017-04-20,32.0,LTE
2017-04-21,44.0,LTE
2017-04-22,41.0,LTE
2017-04-23,120.0,LTE
2017-04-24,53.0,LTE
2017-04-25,34.0,LTE
2017-04-26,22.0,LTE
2017-04-27,28.0,LTE
2017-04-28,24.0,LTE
2017-04-29,24.0,LTE
2017-04-30,126.0,LTE
2017-05-01,50.0,LTE
2017-05-02,26.0,LTE
2017-05-03,27.0,LTE
2017-05-04,30.0,LTE
2017-05-05,29.0,LTE
2017-05-06,31.0,LTE
2017-05-07,134.0,LTE
2017-05-08,60.0,LTE
2017-05-09,38.0,LTE
2017-05-10,46.0,LTE
2017-05-11,41.0,LTE
2017-05-12,40.0,LTE
2017-05-13,32.0,LTE
2017-05-14,126.0,LTE
2017-05-15,40.0,LTE
2017-05-16,31.0,LTE
2017-05-17,38.0,LTE
2017-05-18,30.0,LTE
2017-05-19,40.0,LTE
2017-05-20,39.0,LTE
2017-05-21,150.0,LTE
2017-05-22,70.0,LTE
2017-05-23,37.0,LTE
2017-05-24,40.0,LTE
2017-05-25,29.0,LTE
2017-05-26,45.0,LTE
2017-05-27,50.0,LTE
2017-05-28,63.0,LTE
2017-05-29,144.0,LTE
2017-05-30,51.0,LTE
2017-05-31,36.0,LTE
2017-06-01,28.0,LTE
2017-06-02,39.0,LTE
2017-06-03,44.0,LTE
2017-06-04,119.0,LTE
2017-06-05,49.0,LTE
2017-06-06,25.0,LTE
2017-06-07,30.0,LTE
2017-06-08,44.0,LTE
2017-06-09,51.0,LTE
2017-06-10,45.0,LTE
2017-06-11,147.0,LTE
2017-06-12,49.0,LTE
2017-06-13,27.0,LTE
2017-06-14,49.0,LTE
2017-06-15,35.0,LTE
2017-06-16,45.0,LTE
2017-06-17,38.0,LTE
2017-06-18,150.0,LTE
2017-06-19,44.0,LTE
2017-06-20,33.0,LTE
2017-06-21,36.0,LTE
2017-06-22,38.0,LTE
2017-06-23,42.0,LTE
2017-06-24,42.0,LTE
2017-06-25,140.0,LTE
2017-06-26,63.0,LTE
2017-06-27,7.0,LTE
2017-06-28,18.0,LTE
2017-06-29,50.0,LTE
2017-06-30,40.0,LTE
2017-07-01,79.0,LTE
2017-07-02,76.0,LTE
2017-07-03,81.0,LTE
2017-07-04,103.0,LTE
2017-07-05,59.0,LTE
2017-07-06,41.0,LTE
2017-07-07,45.0,LTE
2017-07-08,49.0,LTE
2017-07-09,121.0,LTE
2017-07-10,41.0,LTE
2017-07-11,38.0,LTE
2017-07-12,29.0,LTE
2017-07-13,36.0,LTE
2017-07-14,44.0,LTE
2017-07-15,47.0,LTE
2017-07-16,140.0,LTE
2017-07-17,50.0,LTE
2017-07-18,41.0,LTE
2017-07-19,42.0,LTE
2017-07-20,37.0,LTE
2017-07-21,63.0,LTE
2017-07-22,46.0,LTE
2017-07-23,142.0,LTE
2017-07-24,47.0,LTE
2017-07-25,43.0,LTE
2017-07-26,45.0,LTE
2017-07-27,52.0,LTE
2017-07-28,54.0,LTE
2017-07-29,37.0,LTE
2017-07-30,172.0,LTE
2017-07-31,61.0,LTE
2017-08-01,31.0,LTE
2017-08-02,35.0,LTE
2017-08-03,40.0,LTE
2017-08-04,53.0,LTE
2017-08-05,38.0,LTE
2017-08-06,145.0,LTE
2017-08-07,69.0,LTE
2017-08-08,37.0,LTE
2017-08-09,41.0,LTE
2017-08-10,32.0,LTE
2017-08-11,37.0,LTE
2017-08-12,48.0,LTE
2017-08-13,142.0,LTE
2017-08-14,54.0,LTE
2017-08-15,29.0,LTE
2017-08-16,26.0,LTE
2017-08-17,37.0,LTE
2017-08-18,44.0,LTE
2017-08-19,71.0,LTE
2017-08-20,131.0,LTE
2017-08-21,114.0,LTE
2017-08-22,119.0,LTE
2017-08-23,67.0,LTE
2017-08-24,54.0,LTE
2017-08-25,60.0,LTE
2017-08-26,31.0,LTE
2017-08-27,144.0,LTE
2017-08-28,61.0,LTE
2017-08-29,23.0,LTE
2017-08-30,18.0,LTE
2017-08-31,30.0,LTE
2017-09-01,33.0,LTE
2017-09-02,47.0,LTE
2017-09-03,71.0,LTE
2017-09-04,182.0,LTE
2017-09-05,49.0,LTE
2017-09-06,26.0,LTE
2017-09-07,34.0,LTE
2017-09-08,27.0,LTE
2017-09-09,41.0,LTE
2017-09-10,155.0,LTE
2017-09-11,49.0,LTE
2017-09-12,53.0,LTE
2017-09-13,57.0,LTE
2017-09-14,46.0,LTE
2017-09-15,42.0,LTE
2017-09-16,33.0,LTE
2017-09-17,177.0,LTE
2017-09-18,43.0,LTE
2017-09-19,22.0,LTE
2017-09-20,33.0,LTE
2017-09-21,28.0,LTE
2017-09-22,43.0,LTE
2017-09-23,38.0,LTE
2017-09-24,168.0,LTE
2017-09-25,58.0,LTE
2017-09-26,46.0,LTE
2017-09-27,29.0,LTE
2017-09-28,27.0,LTE
2017-09-29,39.0,LTE
2017-09-30,50.0,LTE
2017-10-01,184.0,LTE
2017-10-02,59.0,LTE
2017-10-03,41.0,LTE
2017-10-04,37.0,LTE
2017-10-05,52.0,LTE
2017-10-06,51.0,LTE
2017-10-07,59.0,LTE
2017-10-08,161.0,LTE
2017-10-09,112.0,LTE
2017-10-10,72.0,LTE
2017-10-11,49.0,LTE
2017-10-12,57.0,LTE
2017-10-13,71.0,LTE
2017-10-14,73.0,LTE
2017-10-15,212.0,LTE
2017-10-16,91.0,LTE
2017-10-17,57.0,LTE
2017-10-18,40.0,LTE
2017-10-19,60.0,LTE
2017-10-20,69.0,LTE
2017-10-21,51.0,LTE
2017-10-22,187.0,LTE
2017-10-23,60.0,LTE
2017-10-24,41.0,LTE
2017-10-25,44.0,LTE
2017-10-26,56.0,LTE
2017-10-27,72.0,LTE
2017-10-28,40.0,LTE
2017-10-29,203.0,LTE
2017-10-30,51.0,LTE
2017-10-31,41.0,LTE
2017-11-01,27.0,LTE
2017-11-02,28.0,LTE
2017-11-03,47.0,LTE
2017-11-04,37.0,LTE
2017-11-05,200.0,LTE
2017-11-06,62.0,LTE
2017-11-07,25.0,LTE
2017-11-08,37.0,LTE
2017-11-09,34.0,LTE
2017-11-10,50.0,LTE
2017-11-11,42.0,LTE
2017-11-12,204.0,LTE
2017-11-13,67.0,LTE
2017-11-14,25.0,LTE
2017-11-15,21.0,LTE
2017-11-16,15.0,LTE
2017-11-17,28.0,LTE
2017-11-18,41.0,LTE
2017-11-19,174.0,LTE
2017-11-20,54.0,LTE
2017-11-21,39.0,LTE
2017-11-22,56.0,LTE
2017-11-23,27.0,LTE
2017-11-24,41.0,LTE
2017-11-25,80.0,LTE
2017-11-26,170.0,LTE
2017-11-27,43.0,LTE
2017-11-28,24.0,LTE
2017-11-29,16.0,LTE
2017-11-30,23.0,LTE
2017-12-01,25.0,LTE
2017-12-02,36.0,LTE
2017-12-03,163.0,LTE
2017-12-04,44.0,LTE
2017-12-05,13.0,LTE
2017-12-06,21.0,LTE
2017-12-07,12.0,LTE
2017-12-08,27.0,LTE
2017-12-09,39.0,LTE
2017-12-10,164.0,LTE
2017-12-11,35.0,LTE
2017-12-12,25.0,LTE
2017-12-13,29.0,LTE
2017-12-14,29.0,LTE
2017-12-15,43.0,LTE
2017-12-16,38.0,LTE
2017-12-17,160.0,LTE
2017-12-18,57.0,LTE
2017-12-19,46.0,LTE
2017-12-20,39.0,LTE
2017-12-21,39.0,LTE
2017-12-22,51.0,LTE
2017-12-23,56.0,LTE
2017-12-24,40.0,LTE
2017-12-25,32.0,LTE
2017-12-26,66.0,LTE
2017-12-27,43.0,LTE
2017-12-28,69.0,LTE
2017-12-29,106.0,LTE
2017-12-30,93.0,LTE
2017-12-31,67.0,LTE
2018-01-01,198.0,LTE
2018-01-02,75.0,LTE
2018-01-03,40.0,LTE
2018-01-04,34.0,LTE
2018-01-05,42.0,LTE
2018-01-06,43.0,LTE
2018-01-07,83.0,LTE
2018-01-08,24.0,LTE
2018-01-09,24.0,LTE
2018-01-10,20.0,LTE
2018-01-11,14.0,LTE
2018-01-12,22.0,LTE
2018-01-13,16.0,LTE
2018-01-14,94.0,LTE
2018-01-15,127.0,LTE
2018-01-16,16.0,LTE
2018-01-17,10.0,LTE
2018-01-18,9.0,LTE
2018-01-19,12.0,LTE
2018-01-20,17.0,LTE
2018-01-21,118.0,LTE
2018-01-22,41.0,LTE
2018-01-23,19.0,LTE
2018-01-24,13.0,LTE
2018-01-25,12.0,LTE
2018-01-26,20.0,LTE
2018-01-27,21.0,LTE
2018-01-28,117.0,LTE
2018-01-29,28.0,LTE
2018-01-30,15.0,LTE
2018-01-31,21.0,LTE
2018-02-01,16.0,LTE
2018-02-02,21.0,LTE
2018-02-03,32.0,LTE
2018-02-04,110.0,LTE
2018-02-05,28.0,LTE
2018-02-06,11.0,LTE
2018-02-07,14.0,LTE
2018-02-08,18.0,LTE
2018-02-09,16.0,LTE
2018-02-10,24.0,LTE
2018-02-11,144.0,LTE
2018-02-12,45.0,LTE
2018-02-13,21.0,LTE
2018-02-14,15.0,LTE
2018-02-15,29.0,LTE
2018-02-16,26.0,LTE
2018-02-17,39.0,LTE
2018-02-18,179.0,LTE
2018-02-19,103.0,LTE
2018-02-20,25.0,LTE
2018-02-21,28.0,LTE
2018-02-22,20.0,LTE
2018-02-23,28.0,LTE
2018-02-24,33.0,LTE
2018-02-25,194.0,LTE
2018-02-26,32.0,LTE
2018-02-27,26.0,LTE
2018-02-28,21.0,LTE
2018-03-01,18.0,LTE
2018-03-02,28.0,LTE
2018-03-03,28.0,LTE
2018-03-04,165.0,LTE
2018-03-05,71.0,LTE
2018-03-06,51.0,LTE
2018-03-07,42.0,LTE
2018-03-08,49.0,LTE
2018-03-09,57.0,LTE
2018-03-10,59.0,LTE
2018-03-11,174.0,LTE
2018-03-12,74.0,LTE
2018-03-13,50.0,LTE
2018-03-14,66.0,LTE
2018-03-15,69.0,LTE
2018-03-16,75.0,LTE
2018-03-17,56.0,LTE
2018-03-18,207.0,LTE
2018-03-19,60.0,LTE
2018-03-20,32.0,LTE
2018-03-21,43.0,LTE
2018-03-22,38.0,LTE
2018-03-23,43.0,LTE
2018-03-24,50.0,LTE
2018-03-25,181.0,LTE
2018-03-26,65.0,LTE
2018-03-27,59.0,LTE
2018-03-28,66.0,LTE
2018-03-29,67.0,LTE
2018-03-30,85.0,LTE
2018-03-31,66.0,LTE
2018-04-01,189.0,LTE
2018-04-02,76.0,LTE
2018-04-03,53.0,LTE
2018-04-04,70.0,LTE
2018-04-05,95.0,LTE
2018-04-06,76.0,LTE
2018-04-07,88.0,LTE
2018-04-08,200.0,LTE
2018-04-09,56.0,LTE
2018-04-10,30.0,LTE
2018-04-11,30.0,LTE
2018-04-12,32.0,LTE
2018-04-13,42.0,LTE
2018-04-14,58.0,LTE
2018-04-15,217.0,LTE
2018-04-16,69.0,LTE
2018-04-17,50.0,LTE
2018-04-18,35.0,LTE
2018-04-19,41.0,LTE
2018-04-20,43.0,LTE
2018-04-21,48.0,LTE
2018-04-22,226.0,LTE
2018-04-23,76.0,LTE
2018-04-24,38.0,LTE
2018-04-25,42.0,LTE
2018-04-26,44.0,LTE
2018-04-27,62.0,LTE
2018-04-28,54.0,LTE
2018-04-29,212.0,LTE
2018-04-30,104.0,LTE
2018-05-01,0.0,LTE
2018-05-02,39.0,LTE
2018-05-03,40.0,LTE
2018-05-04,84.0,LTE
2018-05-05,67.0,LTE
2018-05-06,220.0,LTE
2018-05-07,75.0,LTE
2018-05-08,63.0,LTE
2018-05-09,51.0,LTE
2018-05-10,60.0,LTE
2018-05-11,52.0,LTE
2018-05-12,61.0,LTE
2018-05-13,211.0,LTE
2018-05-14,70.0,LTE
2018-05-15,52.0,LTE
2018-05-16,49.0,LTE
2018-05-17,41.0,LTE
2018-05-18,78.0,LTE
2018-05-19,66.0,LTE
2018-05-20,235.0,LTE
2018-05-21,93.0,LTE
2018-05-22,62.0,LTE
2018-05-23,51.0,LTE
2018-05-24,47.0,LTE
2018-05-25,65.0,LTE
2018-05-26,58.0,LTE
2018-05-27,103.0,LTE
2018-05-28,267.0,LTE
2018-05-29,87.0,LTE
2018-05-30,41.0,LTE
2018-05-31,53.0,LTE
2018-06-01,69.0,LTE
2018-06-02,58.0,LTE
2018-06-03,215.0,LTE
2018-06-04,83.0,LTE
2018-06-05,55.0,LTE
2018-06-06,51.0,LTE
2018-06-07,58.0,LTE
2018-06-08,68.0,LTE
2018-06-09,56.0,LTE
2018-06-10,212.0,LTE
2018-06-11,101.0,LTE
2018-06-12,46.0,LTE
2018-06-13,63.0,LTE
2018-06-14,55.0,LTE
2018-06-15,65.0,LTE
2018-06-16,70.0,LTE
2018-06-17,228.0,LTE
2018-06-18,84.0,LTE
2018-06-19,63.0,LTE
2018-06-20,56.0,LTE
2018-06-21,78.0,LTE
2018-06-22,75.0,LTE
2018-06-23,72.0,LTE
2018-06-24,224.0,LTE
2018-06-25,108.0,LTE
2018-06-26,64.0,LTE
2018-06-27,74.0,LTE
2018-06-28,67.0,LTE
2018-06-29,92.0,LTE
2018-06-30,96.0,LTE
2018-07-01,206.0,LTE
2018-07-02,102.0,LTE
2018-07-03,96.0,LTE
2018-07-04,88.0,LTE
2018-07-05,91.0,LTE
2018-07-06,95.0,LTE
2018-07-07,104.0,LTE
2018-07-08,259.0,LTE
2018-07-09,73.0,LTE
2018-07-10,72.0,LTE
2018-07-11,70.0,LTE
2018-07-12,68.0,LTE
2018-07-13,94.0,LTE
2018-07-14,76.0,LTE
2018-07-15,227.0,LTE
2018-07-16,120.0,LTE
2018-07-17,70.0,LTE
2018-07-18,69.0,LTE
2018-07-19,78.0,LTE
2018-07-20,95.0,LTE
2018-07-21,80.0,LTE
2018-07-22,225.0,LTE
2018-07-23,107.0,LTE
2018-07-24,64.0,LTE
2018-07-25,68.0,LTE
2018-07-26,76.0,LTE
2018-07-27,90.0,LTE
2018-07-28,70.0,LTE
2018-07-29,262.0,LTE
2018-07-30,95.0,LTE
2018-07-31,67.0,LTE
2018-08-01,56.0,LTE
2018-08-02,61.0,LTE
2018-08-03,95.0,LTE
2018-08-04,77.0,LTE
2018-08-05,267.0,LTE
2018-08-06,90.0,LTE
2018-08-07,80.0,LTE
2018-08-08,61.0,LTE
2018-08-09,85.0,LTE
2018-08-10,91.0,LTE
2018-08-11,78.0,LTE
2018-08-12,256.0,LTE
2018-08-13,107.0,LTE
2018-08-14,65.0,LTE
2018-08-15,66.0,LTE
2018-08-16,81.0,LTE
2018-08-17,85.0,LTE
2018-08-18,80.0,LTE
2018-08-19,266.0,LTE
2018-08-20,102.0,LTE
2018-08-21,59.0,LTE
2018-08-22,59.0,LTE
2018-08-23,45.0,LTE
2018-08-24,67.0,LTE
2018-08-25,68.0,LTE
2018-08-26,267.0,LTE
2018-08-27,89.0,LTE
2018-08-28,53.0,LTE
2018-08-29,48.0,LTE
2018-08-30,57.0,LTE
2018-08-31,89.0,LTE
2018-09-01,78.0,LTE
2018-09-02,104.0,LTE
2018-09-03,331.0,LTE
2018-09-04,66.0,LTE
2018-09-05,50.0,LTE
2018-09-06,39.0,LTE
2018-09-07,66.0,LTE
2018-09-08,74.0,LTE
2018-09-09,229.0,LTE
2018-09-10,106.0,LTE
2018-09-11,55.0,LTE
2018-09-12,55.0,LTE
2018-09-13,63.0,LTE
2018-09-14,92.0,LTE
2018-09-15,85.0,LTE
2018-09-16,195.0,LTE
2018-09-17,58.0,LTE
2018-09-18,31.0,LTE
2018-09-19,36.0,LTE
2018-09-20,44.0,LTE
2018-09-21,67.0,LTE
2018-09-22,78.0,LTE
2018-09-23,298.0,LTE
2018-09-24,94.0,LTE
2018-09-25,54.0,LTE
2018-09-26,64.0,LTE
2018-09-27,65.0,LTE
2018-09-28,88.0,LTE
2018-09-29,85.0,LTE
2018-09-30,321.0,LTE
2018-10-01,90.0,LTE
2018-10-02,74.0,LTE
2018-10-03,76.0,LTE
2018-10-04,73.0,LTE
2018-10-05,100.0,LTE
2018-10-06,102.0,LTE
2018-10-07,275.0,LTE
2018-10-08,171.0,LTE
2018-10-09,95.0,LTE
2018-10-10,89.0,LTE
2018-10-11,88.0,LTE
2018-10-12,99.0,LTE
2018-10-13,92.0,LTE
2018-10-14,307.0,LTE
2018-10-15,145.0,LTE
2018-10-16,81.0,LTE
2018-10-17,89.0,LTE
2018-10-18,102.0,LTE
2018-10-19,132.0,LTE
2018-10-20,87.0,LTE
2018-10-21,327.0,LTE
2018-10-22,139.0,LTE
2018-10-23,87.0,LTE
2018-10-24,86.0,LTE
2018-10-25,92.0,LTE
2018-10-26,116.0,LTE
2018-10-27,84.0,LTE
2018-10-28,333.0,LTE
2018-10-29,112.0,LTE
2018-10-30,70.0,LTE
2018-10-31,65.0,LTE
2018-11-01,68.0,LTE
2018-11-02,58.0,LTE
2018-11-03,65.0,LTE
2018-11-04,318.0,LTE
2018-11-05,113.0,LTE
2018-11-06,90.0,LTE
2018-11-07,46.0,LTE
2018-11-08,53.0,LTE
2018-11-09,94.0,LTE
2018-11-10,81.0,LTE
2018-11-11,276.0,LTE
2018-11-12,175.0,LTE
2018-11-13,59.0,LTE
2018-11-14,38.0,LTE
2018-11-15,35.0,LTE
2018-11-16,69.0,LTE
2018-11-17,69.0,LTE
2018-11-18,304.0,LTE
2018-11-19,80.0,LTE
2018-11-20,72.0,LTE
2018-11-21,108.0,LTE
2018-11-22,31.0,LTE
2018-11-23,70.0,LTE
2018-11-24,137.0,LTE
2018-11-25,282.0,LTE
2018-11-26,77.0,LTE
2018-11-27,40.0,LTE
2018-11-28,43.0,LTE
2018-11-29,33.0,LTE
2018-11-30,41.0,LTE
2018-12-01,46.0,LTE
2018-12-02,259.0,LTE
2018-12-03,64.0,LTE
2018-12-04,44.0,LTE
2018-12-05,39.0,LTE
2018-12-06,35.0,LTE
2018-12-07,49.0,LTE
2018-12-08,68.0,LTE
2018-12-09,217.0,LTE
2018-12-10,60.0,LTE
2018-12-11,23.0,LTE
2018-12-12,29.0,LTE
2018-12-13,33.0,LTE
2018-12-14,42.0,LTE
2018-12-15,65.0,LTE
2018-12-16,263.0,LTE
2018-12-17,83.0,LTE
2018-12-18,54.0,LTE
2018-12-19,52.0,LTE
2018-12-20,68.0,LTE
2018-12-21,59.0,LTE
2018-12-22,87.0,LTE
2018-12-23,151.0,LTE
2018-12-24,85.0,LTE
2018-12-25,42.0,LTE
2018-12-26,97.0,LTE
2018-12-27,78.0,LTE
2018-12-28,127.0,LTE
2018-12-29,128.0,LTE
2018-12-30,159.0,LTE
2018-12-31,106.0,LTE
2019-01-01,300.0,LTE
2019-01-02,119.0,LTE
2019-01-03,74.0,LTE
2019-01-04,79.0,LTE
2019-01-05,78.0,LTE
2019-01-06,183.0,LTE
2019-01-07,40.0,LTE
2019-01-08,33.0,LTE
2019-01-09,36.0,LTE
2019-01-10,32.0,LTE
2019-01-11,37.0,LTE
2019-01-12,41.0,LTE
2019-01-13,163.0,LTE
2019-01-14,42.0,LTE
2019-01-15,30.0,LTE
2019-01-16,22.0,LTE
2019-01-17,30.0,LTE
2019-01-18,24.0,LTE
2019-01-19,40.0,LTE
2019-01-20,161.0,LTE
2019-01-21,246.0,LTE
2019-01-22,29.0,LTE
2019-01-23,20.0,LTE
2019-01-24,23.0,LTE
2019-01-25,28.0,LTE
2019-01-26,34.0,LTE
2019-01-27,219.0,LTE
2019-01-28,56.0,LTE
2019-01-29,23.0,LTE
2019-01-30,26.0,LTE
2019-01-31,15.0,LTE
2019-02-01,26.0,LTE
2019-02-02,53.0,LTE
2019-02-03,205.0,LTE
2019-02-04,56.0,LTE
2019-02-05,28.0,LTE
2019-02-06,15.0,LTE
2019-02-07,21.0,LTE
2019-02-08,34.0,LTE
2019-02-09,55.0,LTE
2019-02-10,285.0,LTE
2019-02-11,51.0,LTE
2019-02-12,27.0,LTE
2019-02-13,23.0,LTE
2019-02-14,35.0,LTE
2019-02-15,51.0,LTE
2019-02-16,56.0,LTE
2019-02-17,297.0,LTE
2019-02-18,187.0,LTE
2019-02-19,46.0,LTE
2019-02-20,27.0,LTE
2019-02-21,30.0,LTE
2019-02-22,32.0,LTE
2019-02-23,56.0,LTE
2019-02-24,287.0,LTE
2019-02-25,78.0,LTE
2019-02-26,24.0,LTE
2019-02-27,33.0,LTE
2019-02-28,39.0,LTE
2019-03-01,45.0,LTE
2019-03-02,54.0,LTE
2019-03-03,254.0,LTE
2019-03-04,87.0,LTE
2019-03-05,48.0,LTE
2019-03-06,66.0,LTE
2019-03-07,68.0,LTE
2019-03-08,53.0,LTE
2019-03-09,73.0,LTE
2019-03-10,315.0,LTE
2019-03-11,99.0,LTE
2019-03-12,78.0,LTE
2019-03-13,122.0,LTE
2019-03-14,93.0,LTE
2019-03-15,104.0,LTE
2019-03-16,91.0,LTE
2019-03-17,320.0,LTE
2019-03-18,132.0,LTE
2019-03-19,79.0,LTE
2019-03-20,67.0,LTE
2019-03-21,82.0,LTE
2019-03-22,79.0,LTE
2019-03-23,90.0,LTE
